10.112, 52.608
10.168, 77.805
10.206, 58.853
10.229, 50.655
10.229, 38.173
10.323, 50.725
10.414, 57.628
10.515, 56.234
10.614, 53.026
10.712, 53.584
10.810, 51.771
10.892, 72.023
10.918, 52.733
10.923, 43.403
10.950, 35.035
11.007, 47.308
11.105, 52.886
11.204, 55.257
11.302, 51.910
11.400, 52.468
11.498, 52.712
11.582, 49.224
11.621, 75.343
11.668, 34.471
11.684, 41.952
11.719, 46.908
11.793, 50.516
11.895, 55.835
11.990, 52.747
12.088, 52.468
12.187, 54.002
12.296, 51.804
12.344, 75.993
12.360, 53.941
12.394, 42.785
12.400, 32.943
12.445, 48.005
12.547, 53.584
12.649, 56.433
12.744, 53.444
12.842, 54.421
12.940, 56.094
13.023, 46.937
13.051, 79.787
13.081, 59.747
13.116, 35.190
13.138, 44.838
13.235, 54.002
13.330, 59.780
13.432, 56.059
13.530, 57.349
13.633, 56.164
13.733, 55.237
13.788, 74.373
13.810, 64.014
13.846, 52.161
13.844, 39.107
13.940, 53.165
14.038, 59.441
14.136, 57.768
14.235, 55.955
14.336, 54.998
14.431, 56.791
14.515, 50.543
14.530, 79.026
14.565, 63.649
14.593, 39.274
14.644, 53.165
14.743, 58.186
14.844, 59.302
14.938, 56.194
15.033, 55.745
15.136, 58.186
15.240, 51.322
15.270, 79.116
15.276, 62.812
15.306, 42.951
15.343, 50.850
15.368, 57.383
15.447, 57.070
15.551, 62.171
15.644, 58.883
15.742, 58.883
15.840, 59.023
15.942, 56.194
15.988, 79.108
16.050, 38.090
16.063, 48.753
16.080, 56.127
16.152, 57.349
16.250, 63.904
16.344, 60.557
16.447, 60.417
16.545, 60.836
16.643, 58.744
16.696, 51.910
16.718, 79.166
16.760, 63.537
16.789, 40.279
16.840, 55.257
16.934, 57.942
17.036, 63.625
17.135, 59.302
17.233, 59.302
17.339, 59.302
17.430, 50.765
17.471, 84.966
17.499, 63.094
17.519, 40.212
17.537, 50.937
17.626, 57.489
17.724, 63.207
17.823, 61.254
17.921, 60.417
18.019, 60.557
18.121, 57.748
18.188, 81.187
18.226, 59.966
18.235, 40.452
18.315, 53.480
18.396, 59.441
18.495, 62.788
18.594, 58.106
18.691, 58.604
18.793, 60.258
18.877, 54.130
18.931, 83.245
18.946, 65.435
18.970, 53.387
18.986, 41.311
19.049, 55.900
19.103, 59.749
19.197, 66.101
19.281, 60.138
19.379, 57.628
19.478, 59.023
19.574, 56.373
19.643, 50.516
19.664, 82.292
19.693, 61.639
19.722, 39.274
19.778, 52.608
19.867, 56.433
19.966, 60.617
20.067, 57.210
20.167, 56.074
20.264, 57.489
20.353, 49.927
20.386, 76.438
20.430, 59.884
20.455, 38.322
20.475, 49.542
20.563, 54.176
20.654, 60.019
20.757, 57.030
20.854, 57.489
20.952, 58.047
21.076, 52.182
21.108, 76.486
21.155, 53.611
21.175, 39.727
21.263, 52.747
21.356, 58.345
21.460, 56.234
21.558, 55.536
21.657, 56.512
21.755, 54.978
21.838, 49.221
21.845, 77.489
21.871, 62.021
21.896, 37.450
21.946, 49.321
22.030, 54.042
22.138, 59.063
22.231, 54.998
22.328, 54.002
22.427, 55.536
22.533, 49.055
22.582, 81.312
22.593, 61.924
22.640, 38.016
22.663, 48.175
22.738, 54.839
22.835, 59.899
22.931, 57.748
23.033, 57.907
23.131, 58.325
23.224, 56.194
23.282, 49.462
23.310, 76.820
23.338, 62.649
23.376, 37.597
23.404, 51.440
23.492, 54.839
23.594, 59.182
23.692, 55.476
23.787, 54.560
23.891, 55.716
23.991, 50.022
24.034, 75.929
24.097, 39.271
24.129, 48.977
24.196, 53.165
24.296, 58.584
24.387, 55.476
24.497, 53.444
24.592, 53.340
24.705, 50.682
24.770, 74.924
24.813, 53.444
24.819, 35.200
24.862, 47.814
24.919, 49.539
24.983, 54.978
25.081, 58.325
25.179, 53.584
25.281, 52.966
25.376, 54.978
25.465, 46.803
25.493, 78.281
25.542, 59.996
25.581, 34.417
25.608, 47.842
25.671, 52.747
25.763, 57.389
25.863, 54.595
25.966, 54.560
26.061, 54.879
26.145, 53.131
26.228, 78.775
26.282, 48.902
26.293, 38.270
26.359, 53.165
26.456, 57.987
26.556, 57.768
26.653, 54.401
26.760, 54.386
26.849, 55.237
26.936, 49.017
26.973, 75.258
27.020, 37.164
27.043, 46.360
27.083, 51.413
27.149, 53.803
27.240, 61.334
27.342, 59.162
27.440, 57.768
27.542, 58.106
27.631, 56.600
27.690, 48.172
27.711, 79.945
27.739, 59.077
27.767, 36.170
27.807, 48.888
27.896, 55.476
27.995, 59.511
28.096, 56.791
28.196, 55.536
28.292, 57.768
28.396, 48.757
28.448, 74.700
28.489, 56.373
28.500, 39.440
28.540, 48.260
28.620, 54.839
28.718, 61.254
28.817, 57.907
28.915, 57.489
29.013, 58.883
29.114, 56.268
29.150, 47.714
29.177, 83.180
29.203, 63.094
29.227, 49.873
29.241, 36.819
29.308, 52.329
29.405, 56.672
29.505, 57.907
29.597, 54.520
29.701, 54.421
29.794, 56.552
29.887, 49.544
29.914, 78.625
29.948, 57.261
29.988, 36.151
30.029, 48.982
30.124, 53.325
30.229, 57.987
30.324, 54.978
30.422, 53.444
30.521, 55.118
30.627, 50.187
30.667, 78.657
30.711, 56.843
30.728, 38.822
30.742, 44.631
30.777, 48.709
30.816, 52.468
30.910, 57.270
31.012, 57.768
31.107, 55.476
31.208, 55.357
31.307, 55.536
31.370, 49.106
31.407, 80.392
31.441, 60.863
31.469, 37.321
31.519, 51.532
31.617, 56.672
31.717, 58.465
31.811, 54.401
31.914, 53.444
32.003, 54.176
32.110, 49.664
32.141, 74.444
32.204, 41.765
32.235, 48.372
32.312, 51.173
32.404, 57.509
32.503, 54.142
32.601, 53.165
32.706, 53.803
32.798, 54.142
32.882, 44.350
32.896, 76.989
32.922, 55.955
32.953, 37.953
32.988, 49.545
33.077, 54.142
33.175, 59.441
33.277, 54.401
33.371, 53.444
33.470, 55.397
33.594, 47.676
33.642, 74.137
33.681, 46.694
33.699, 35.648
33.765, 53.723
33.863, 59.023
33.961, 60.278
34.060, 58.744
34.158, 58.186
34.256, 60.278
34.341, 52.235
34.363, 82.064
34.414, 41.644
34.502, 56.373
34.604, 61.095
34.699, 60.557
34.798, 57.628
34.892, 57.628
34.969, 59.581
